# REGISTER 1 — numeric-claims.tsv   FROZEN at HEAD 0cdd5b1
# Corpus: references/*.md (30) + reference-impl/*.md (11) + SKILL.md + index.md = 43 files, 20776 lines.
# Scan unit: one NUMERIC TOKEN = /(?<![\w.])[-+]?\d[\d_]*(\.\d+)?([eE][-+]?\d+)?/.
# One row per surviving token, NOT per claim: a range like '5-11 m' emits two rows sharing one claim_text.
# That is deliberate — merging ranges into one row is the step at which a claim can vanish unseen.
#
# DENOMINATOR
#   numeric tokens found in corpus ......... 13033
#   became rows ............................ 5152
#   excluded ............................... 7881
#   IDENTITY: 5152 rows + 7881 excluded = 13033 == tokens found  -> HOLDS
#
# EXCLUSIONS, every category counted (sums to 7881)
#   fenced_code            1304   inside a ``` fence — pseudocode constants, the domain of constant-pairs.tsv, not prose
#   chapter_xref           3066   backticked chapter pointer `NN` / `NN:LINE` / references/NN-*.md — a cross-reference, not a quantity
#   bibliographic          2803   citation locator: year after an author, vol(issue), vol:page, page range, pp., arXiv/patent/report id
#   okf_frontmatter         266   okf v0.2 metadata block (version, ISO timestamps, tags) between the leading --- pair
#   list_index              217   the ordinal of an ordered-list item, at the list-marker position only — other numbers on the line are still rows
#   heading_number           60   section number in a markdown heading (## 8. ...)
#   figure_panel_index       54   GALLERY.md panel grid coordinate cell (row,col)
#   url_doi_hash             45   digits inside a URL, DOI, domain path or a git commit hash
#   anchor_link              29   digits inside a markdown (#anchor-1984) target
#   math_display_block       19   literal inside a $$...$$ display-math expression
#   math_inline              18   literal inside a $...$ inline-math expression
#   SUM                    7881
#
# CLASS distribution: derived=3045, unclassified=1794, external=283, illustrative=30
# VERDICT distribution: unguarded=2649, guarded=1810, unreproducible=693
#
# CLASS rules, in cascade order (first match wins):
#   derived      value literal (distinctive) present in a reference-impl module or test; OR the line
#                names a backticked identifier that exists in module source; OR the token sits inside
#                an inline `code span` (a formula fragment the impl mirrors); OR the line is a
#                blockquote measured-output table row.
#   external     the line carries a citation marker (Author YEAR, et al., `99`, measured/empirical/USGS/SRTM).
#   illustrative the line carries a worked-example marker (e.g., for example, sims_illustrative, panel, demo).
#   unclassified no rule fired. THIS BUCKET IS REAL AND LARGE (1794). It is not 'clean'; it is 'undecided'.
#
# VERDICT rules (provisional — later waves may REASSIGN a verdict, never add or drop a row):
#   distinctive = token has a decimal point/exponent, or |int| > 10. Non-distinctive tokens (0..10)
#   match code literals by coincidence, so a literal match on them is NOT evidence.
#   guarded         distinctive AND the value appears as a literal in reference-impl/tests/test_*.py;
#                   source_or_guard names up to two test_file::function rows.
#   unguarded       distinctive AND in a module but no test; OR non-distinctive (marked
#                   'trivial-literal:no-evidence' — these are UNPROVEN, not proven-absent).
#   unreproducible  the value appears in no module and no test. For class=external with a citation
#                   this is expected and benign; for class=derived it is the alarming case.
#
# FREEZE RULE: this row list is final. A numeric claim discovered later that is not here goes to
# OPEN-ITEMS.md as a census-miss; it must NOT be appended to this file.

file	line	claim_text	value	class	source_or_guard	verdict
99-papers.md	648	m flow areas of tidal inlets on sandy coasts*, 10th ICCE, 676–686 — a different item.	676	unclassified	none	unreproducible
99-papers.md	648	ow areas of tidal inlets on sandy coasts*, 10th ICCE, 676–686 — a different item.	686	unclassified	none	unreproducible
99-papers.md	650	Journal of Geophysical Research — Earth Surface 110, F04014. — **Generalizes** sediment	110	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery	guarded
99-papers.md	653	ntly. Cite it for *those* terms. The plain `∂h/∂t = −∇·q/(1−poros)` form that	1	derived	trivial-literal:no-evidence	unguarded
99-papers.md	657	pical Mangrove Ecosystems*, Coastal and Estuarine Studies 41, pp. 7–41. American	41	derived	test_analysis.py::_paraboloid;test_analysis.py::test_curvature_flat_guard_and_finite	guarded
99-papers.md	661	d Shelf Science 44(3), 301–310. — Canopy/root drag traps ~80% of the	80	derived	test_alluvial_fan.py::test_fan_deposits_only_downfan;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
99-papers.md	662	suspended sediment a spring tide carries in; ~0.1 cm/yr accretion (`12`).	0.1	derived	asserts.py::boundary_influence_distance;inputs.py::constant_slope	guarded
99-papers.md	685	Santa Cruz, California.* Journal of Geophysical Research 99(B7),	99	derived	test_archetypes.py::test_archetype_signatures;test_atom_coverage.py::<module>	guarded
99-papers.md	686	14013–14029. — Marine terraces, and the knickpoint-celerity res	14013	unclassified	none	unreproducible
99-papers.md	686	14013–14029. — Marine terraces, and the knickpoint-celerity result `C	14029	unclassified	none	unreproducible
99-papers.md	687	- **Darwin, C. (1842).** *The Structure and Distribution of Coral Reefs.* Smit	1842	unclassified	none	unreproducible
99-papers.md	692	- **Gilbert, G.K. (1890).** *Lake Bonneville.* USGS Monograph 1. — The foundation	1890	external	cite:USGS	unreproducible
99-papers.md	692	Gilbert, G.K. (1890).** *Lake Bonneville.* USGS Monograph 1. — The foundational study of	1	external	trivial-literal:no-evidence	unguarded
99-papers.md	717	Washington.* GSA Special Paper 144, 79 pp. — The quantitative paleohydrology: scabland, coul	144	unclassified	none	unreproducible
99-papers.md	726	nal of Fluid Mechanics 171, 145–181. — The layer-averaged 3-/4-equation model and	3	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	726	of Fluid Mechanics 171, 145–181. — The layer-averaged 3-/4-equation model and	4	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	738	computer simulation.* Science 193(4256), 895–897. — Light alone selects colony growth form,	193	unclassified	none	unreproducible
99-papers.md	738	computer simulation.* Science 193(4256), 895–897. — Light alone selects colony growth form, by	4256	unclassified	none	unreproducible
99-papers.md	738	computer simulation.* Science 193(4256), 895–897. — Light alone selects colony growth form, by	895	unclassified	none	unreproducible
99-papers.md	738	computer simulation.* Science 193(4256), 895–897. — Light alone selects colony growth form, by	897	unclassified	none	unreproducible
99-papers.md	745	*Perspectives on Coral Reefs*, 107–147. — The zonation synthesis (`12`).	107	unclassified	none	unreproducible
99-papers.md	745	*Perspectives on Coral Reefs*, 107–147. — The zonation synthesis (`12`).	147	derived	module:render.py	unguarded
99-papers.md	755	Proceedings of the Royal Society B 272(1559), 127–133. — Validated single-species growth model (	272	unclassified	none	unreproducible
99-papers.md	755	Proceedings of the Royal Society B 272(1559), 127–133. — Validated single-species growth model (`12`)	1559	unclassified	none	unreproducible
99-papers.md	755	Proceedings of the Royal Society B 272(1559), 127–133. — Validated single-species growth model (`12`).	127	derived	module:erosion_pipe.py,render.py	unguarded
99-papers.md	755	Proceedings of the Royal Society B 272(1559), 127–133. — Validated single-species growth model (`12`).	133	unclassified	none	unreproducible
99-papers.md	760	1344–1355. — Wave control on reef morphology (`12`).	1344	unclassified	none	unreproducible
99-papers.md	760	1344–1355. — Wave control on reef morphology (`12`).	1355	unclassified	none	unreproducible
99-papers.md	776	USDA Forest Service Research Paper INT-115, Ogden, 40 pp. — **The fire-spread model** (still the	115	unclassified	none	unreproducible
99-papers.md	793	**Whittaker, R.H. (1975).** *Communities and Ecosystems* (2nd ed.). — The biome diagram:	2	external	trivial-literal:no-evidence	unguarded
99-papers.md	794	biome as a function of temperature and precipitation. A 2D LUT.	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	796	Science 105(2727), 367–368. — The **life-zone** system: vegetation fo	105	unclassified	none	unreproducible
99-papers.md	796	Science 105(2727), 367–368. — The **life-zone** system: vegetation formati	2727	unclassified	none	unreproducible
99-papers.md	796	Science 105(2727), 367–368. — The **life-zone** system: vegetation formation fro	367	unclassified	none	unreproducible
99-papers.md	796	Science 105(2727), 367–368. — The **life-zone** system: vegetation formation from bi	368	unclassified	none	unreproducible
99-papers.md	802	mate classification.* Hydrology and Earth System Sciences 11. — The modern	11	derived	test_analytic.py::test_superelevation_and_trigger;test_atom_coverage.py::<module>	guarded
99-papers.md	808	Professional Paper 294-B. — Hack's law, L ∝ A^h with h ≈ 0.57; the emergent leng	294	unclassified	none	unreproducible
99-papers.md	808	Professional Paper 294-B. — Hack's law, L ∝ A^h with h ≈ 0.57; the emergent length–area exponent the	0.57	derived	test_empirical.py::test_hacks_law_exponent_matches_real_networks	guarded
99-papers.md	809	is checked against (`test_empirical.py`, VALIDATION rung 5).	5	external	trivial-literal:no-evidence	unguarded
99-papers.md	811	W.H. Freeman. — Meander geometry (wavelength ≈ 10–14× channel width) and downstream hydraulic	10	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	811	W.H. Freeman. — Meander geometry (wavelength ≈ 10–14× channel width) and downstream hydraulic	14	derived	asserts.py::assert_clamps_not_growing;asserts.py::assert_in_range	guarded
99-papers.md	815	Sawai, K. (1981).** *Bend theory of river meanders. Part 1. Linear	1	external	trivial-literal:no-evidence	unguarded
99-papers.md	823	physiographic implications.* USGS Professional Paper 252. — Channel width/depth scaling with	252	derived	module:capability_grid.py,hex_anatomy.py	unguarded
99-papers.md	826	straight.* USGS Professional Paper 282-B. — The planform classification; braiding starts as a	282	external	cite:USGS	unreproducible
99-papers.md	829	(and JGR 102, 1997). — **The implementable braided-river model** (`bra	102	derived	module:archetypes.py,graph_demo.py	unguarded
99-papers.md	831	(`qs ∝ Qᵐ`, m≈2.5), and lateral transport builds bars. The super-linearity	2.5	derived	test_braided.py::test_superlinearity_builds_bars_not_export;test_meander.py::test_neck_cutoff_shortens_line_and_emits_oxbow	guarded
99-papers.md	832	instability — m=1 stays single-thread, m>1 braids.	1	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	832	instability — m=1 stays single-thread, m>1 braids.	1	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	860	eustasy: a guide to interpreting fluvial terraces.* JGR 99(B7), 14031–14050. — Straths record	99	derived	test_archetypes.py::test_archetype_signatures;test_atom_coverage.py::<module>	guarded
99-papers.md	860	y: a guide to interpreting fluvial terraces.* JGR 99(B7), 14031–14050. — Straths record	14031	unclassified	none	unreproducible
99-papers.md	860	uide to interpreting fluvial terraces.* JGR 99(B7), 14031–14050. — Straths record	14050	unclassified	none	unreproducible
99-papers.md	887	and applications.* Journal of Sedimentary Research 65B(1), 7–31. — 3-D stochastic avulsion with	65	derived	inputs.py::cone;inputs.py::inverted_cone	guarded
99-papers.md	887	and applications.* Journal of Sedimentary Research 65B(1), 7–31. — 3-D stochastic avulsion with	1	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	887	nd applications.* Journal of Sedimentary Research 65B(1), 7–31. — 3-D stochastic avulsion with	7	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	887	applications.* Journal of Sedimentary Research 65B(1), 7–31. — 3-D stochastic avulsion with	31	derived	test_halfar_anatomy.py::test_a_low_rate_error_is_not_evidence_of_a_good_grid;test_hex_grid.py::test_naive_index_gradient_error_bounds	guarded
99-papers.md	887	cations.* Journal of Sedimentary Research 65B(1), 7–31. — 3-D stochastic avulsion with	3	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	903	- **Sternberg, H. (1875).** *Untersuchungen über Längen- und Querprofil geschiebe	1875	unclassified	none	unreproducible
99-papers.md	904	Flüsse.* Zeitschrift für Bauwesen 25. — **Downstream fining**, `D = D0·e^(−αx)`. Boulders at t	25	derived	test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
99-papers.md	908	Heft 26, Berlin (doctoral thesis). — **Critical shear stress for	26	derived	test_anatomy_figures.py::test_hex_anatomy_draws_the_geometry_the_chapter_claims;test_chapter_numbers.py::<module>	guarded
99-papers.md	910	er, R. (1948).** *Formulas for bed-load transport.* Proc. 2nd Meeting	2	external	trivial-literal:no-evidence	unguarded
99-papers.md	911	IAHR, Stockholm, 39–64. — **The canonical bedload transport formula**, `q_b ∝	39	unclassified	none	unreproducible
99-papers.md	911	IAHR, Stockholm, 39–64. — **The canonical bedload transport formula**, `q_b ∝ (τ	64	derived	inputs.py::constant_slope;inputs.py::flat	guarded
99-papers.md	911	e canonical bedload transport formula**, `q_b ∝ (τ*−τ*_c)^1.5`.	1.5	derived	test_atom_coverage.py::<module>;test_boundaries.py::test_diffusion_influence_grows_as_sqrt_of_time	guarded
99-papers.md	930	Functions.* Theory of Computing 8. — O(n) exact Euclidean distance transform. (Danielsson	8	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	940	I 35(6), 2013. — **Better than bilateral for terrain**: O(1) per cell, no gradient reversal.	1	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	949	Cline, H.E. (1987).** *Marching Cubes: A High Resolution 3D Surface	3	external	trivial-literal:no-evidence	unguarded
99-papers.md	968	ata Base.* Computer Sciences Corp., EPRF Technical Report 2-75. — The **quadrilateralized	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	968	a Base.* Computer Sciences Corp., EPRF Technical Report 2-75. — The **quadrilateralized	75	derived	module:render.py	unguarded
99-papers.md	982	sampling theorem; the **hexagonal lattice is the optimal 2D sampler** for an	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	983	isotropically band-limited signal (~13.4% fewer samples than square) — the theoretical basis of th	13.4	unclassified	none	unreproducible
99-papers.md	988	f multi-symmetric polyhedra.* Tôhoku Mathematical Journal 43,	43	derived	test_cited_paths_exist.py::<module>;test_cited_paths_exist.py::test_cross_skill_citations_are_present_and_resolve	guarded
99-papers.md	989	104–108. — The **Goldberg polyhedron**: hexagons + **exactly	104	derived	module:archetypes.py,capability_grid.py	unguarded
99-papers.md	989	104–108. — The **Goldberg polyhedron**: hexagons + **exactly twel	108	derived	module:archetypes.py,capability_grid.py	unguarded
99-papers.md	990	why a hexagonal grid cannot close on a sphere without 12 pentagonal defects, the geometry every	12	derived	test_aeolian.py::_bump;test_aeolian.py::_playa	guarded
99-papers.md	993	10–21. — The **ISEA** (Icosahedral Snyder Equal-Area) projec	10	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	993	10–21. — The **ISEA** (Icosahedral Snyder Equal-Area) projectio	21	derived	test_analysis.py::test_northness_sign_matches_facing;test_halfar_anatomy.py::test_the_spreading_RATE_matches_the_closed_form_not_just_the_shape	guarded
99-papers.md	997	aperture-3/4/7 hierarchies); the taxonomy behind the hex-planet grid	3	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	997	aperture-3/4/7 hierarchies); the taxonomy behind the hex-planet grid (	4	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	997	aperture-3/4/7 hierarchies); the taxonomy behind the hex-planet grid (`0	7	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	999	uber/h3). — The production icosahedral hex DGGS: aperture-7, 122 base cells (110 hexagons +	7	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	999	r/h3). — The production icosahedral hex DGGS: aperture-7, 122 base cells (110 hexagons +	122	derived	module:archetypes.py,flow_anatomy.py	unguarded
99-papers.md	999	duction icosahedral hex DGGS: aperture-7, 122 base cells (110 hexagons +	110	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery	guarded
99-papers.md	1000	12 pentagons). **Gnomonic per-face projection, so *not* equa	12	derived	test_aeolian.py::_bump;test_aeolian.py::_playa	guarded
99-papers.md	1000	face projection, so *not* equal-area** — cell areas vary ~1.6× between	1.6	derived	test_hero.py::test_camera_matrices_are_finite;test_snow.py::test_avalanche_fills_hollows	guarded
99-papers.md	1001	d smallest at a given resolution; the equal-area aperture-7 instance is ISEA7H (Snyder 1992;	7	external	trivial-literal:no-evidence	unguarded
99-papers.md	1003	Projections — A Working Manual.* USGS Professional Paper 1395,	1395	external	cite:(1987	unreproducible
99-papers.md	1007	grid.* Environmental Modelling & Software 128, 104702. — HexWatershed: mesh-independent flow	128	derived	test_benchmarks.py::test_diffusion_matches_the_gaussian_greens_function;test_halfar_anatomy.py::test_the_rate_error_falls_as_the_GRID_is_refined	guarded
99-papers.md	1007	grid.* Environmental Modelling & Software 128, 104702. — HexWatershed: mesh-independent flow	104702	unclassified	none	unreproducible
99-papers.md	1010	n the Amazon and Yukon basins.* Earth System Science Data 17,	17	derived	test_anisotropy.py::test_the_input_carries_no_direction_of_its_own;test_colour_scale.py::test_resample_preserves_a_constant_and_returns_the_asked_shape	guarded
99-papers.md	1022	Archives of Photogrammetry and Remote Sensing XXXIII(B4), 110–117. — Progressive-	110	derived	test_archetypes.py::test_extract_satmap_authors_a_valid_gradient_from_imagery	guarded
99-papers.md	1022	ives of Photogrammetry and Remote Sensing XXXIII(B4), 110–117. — Progressive-	117	derived	test_audit_drift.py::test_validation_ledger_quotes_the_real_test_count;test_mask_partition.py::<module>	guarded
99-papers.md	1036	function and landscape equilibrium.* Nature 388(6640), 358–361. — Soil production declines	388	derived	module:hex_anatomy.py	unguarded
99-papers.md	1036	function and landscape equilibrium.* Nature 388(6640), 358–361. — Soil production declines	6640	unclassified	none	unreproducible
99-papers.md	1036	function and landscape equilibrium.* Nature 388(6640), 358–361. — Soil production declines	358	unclassified	none	unreproducible
99-papers.md	1036	unction and landscape equilibrium.* Nature 388(6640), 358–361. — Soil production declines	361	unclassified	none	unreproducible
99-papers.md	1039	USDA (2017).** *Soil Survey Manual* (Agriculture Handbook 18), Soil Science Division Staff. —	18	derived	test_atom_coverage.py::<module>;test_colour_scale.py::test_peaks_isolates_the_summit	guarded
99-papers.md	1040	The **soil texture triangle**: 12 classes from sand / silt / clay proportions (sand 2–0.05	12	derived	test_aeolian.py::_bump;test_aeolian.py::_playa	guarded
99-papers.md	1040	e**: 12 classes from sand / silt / clay proportions (sand 2–0.05 mm, silt	2	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	1040	*: 12 classes from sand / silt / clay proportions (sand 2–0.05 mm, silt	0.05	derived	test_benchmarks.py::test_diffusion_matches_the_gaussian_greens_function;test_boundaries.py::test_open_perimeter_stream_power_shows_the_ramp	guarded
99-papers.md	1041	0.05–0.002 mm, clay <0.002 mm; triangle adopted 1951). The soi	0.05	derived	test_benchmarks.py::test_diffusion_matches_the_gaussian_greens_function;test_boundaries.py::test_open_perimeter_stream_power_shows_the_ramp	guarded
99-papers.md	1041	0.05–0.002 mm, clay <0.002 mm; triangle adopted 1951). The soil mate	0.002	derived	test_halfar_anatomy.py::test_the_timestep_is_policed_where_the_rate_row_cannot_police_it	guarded
99-papers.md	1041	0.05–0.002 mm, clay <0.002 mm; triangle adopted 1951). The soil material palette (`1	0.002	derived	test_halfar_anatomy.py::test_the_timestep_is_policed_where_the_rate_row_cannot_police_it	guarded
99-papers.md	1044	en, J.K. (2016).** *Evaporites: A Geological Compendium* (2nd ed.). Springer, Cham, 1813 pp. —	2	external	trivial-literal:no-evidence	unguarded
99-papers.md	1064	of Sedimentary Research A64(3), 450–489. — Fans as debris-flow / sheetflood landforms,	3	unclassified	trivial-literal:no-evidence	unguarded
99-papers.md	1064	of Sedimentary Research A64(3), 450–489. — Fans as debris-flow / sheetflood landforms, distin	450	unclassified	none	unreproducible
99-papers.md	1064	of Sedimentary Research A64(3), 450–489. — Fans as debris-flow / sheetflood landforms, distinct	489	unclassified	none	unreproducible
99-papers.md	1067	222–270. — Fan processes and morphology (`16`).	222	derived	test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
99-papers.md	1067	222–270. — Fan processes and morphology (`16`).	270	derived	module:archetypes.py,crater_anatomy.py	unguarded
99-papers.md	1096	299(5605), 380–383. — Stone circles / polygons / stripes from	299	unclassified	none	unreproducible
99-papers.md	1096	299(5605), 380–383. — Stone circles / polygons / stripes from free	5605	unclassified	none	unreproducible
99-papers.md	1096	299(5605), 380–383. — Stone circles / polygons / stripes from freeze–tha	380	derived	test_mask_partition.py::<module>;test_mask_partition.py::test_material_rgb_over_brightens_and_clips_when_the_masks_over_subscribe	guarded
99-papers.md	1096	299(5605), 380–383. — Stone circles / polygons / stripes from freeze–thaw fe	383	unclassified	none	unreproducible
99-papers.md	1101	383–436. — The founding rock-glacier study (`17`).	383	unclassified	none	unreproducible
99-papers.md	1101	383–436. — The founding rock-glacier study (`17`).	436	unclassified	none	unreproducible
99-papers.md	1102	- **French, H.M. (2018).** *The Periglacial Environment* (4th ed.). Wiley, Chichester. — The	4	external	trivial-literal:no-evidence	unguarded
